,county,state,Lon,Lat
1099,Granville,North Carolina,-80.8270415,35.1465149
1100,Henderson,North Carolina,-78.3991638,36.3295905
1101,Lee,North Carolina,-81.533211,35.2481
1102,Nash,North Carolina,-79.047381,35.851935
1103,Robeson,North Carolina,-79.0954942,34.6485079
1104,Scotland,North Carolina,-79.4903372,34.8628902
1105,Union,North Carolina,-80.7234025,34.9815382
1106,Carroll,Ohio,-82.7010016,39.7989528
1107,Clinton,Ohio,-81.6304022,40.9267224
1108,Gallia,Ohio,-82.5176592,38.8309103
1109,Greene,Ohio,-80.7464707,41.462
1110,Hancock,Ohio,-83.8518834,41.1553294
1111,Portage,Ohio,-83.6507668,41.3267189
1112,Wood,Ohio,-83.6643025,41.2776661
1113,Muskogee,Oklahoma,-95.3696909,35.7478769
1114,Noble,Oklahoma,-97.3947552,35.1392375
1115,Columbia,Pennsylvania,-76.5016402,40.032089
1116,Dauphin,Pennsylvania,-76.9333394,40.3678069
1117,Fayette,Pennsylvania,-79.918944,39.8222992
1118,Mercer,Pennsylvania,-80.2397852,41.2270025
1119,Schuylkill,Pennsylvania,-75.1871235,39.942335
1120,Colleton,South Carolina,-80.882323,33.0398845
1121,Brown,South Dakota,-98.3674786,45.5832968
1122,Chester,Tennessee,-88.6009817,35.4265564
1123,Franklin,Tennessee,-86.8689419,35.925206
1124,Gibson,Tennessee,-88.846728,35.8753458
1125,Houston,Tennessee,-87.9178052,35.2414681
1126,Loudon,Tennessee,-84.3338113,35.7328541
1127,Marion,Tennessee,-83.927144,36.5403579
1128,McMinn,Tennessee,-84.624875,35.444223
1129,Perry,Tennessee,-87.162101,36.347077
1130,Amherst,Virginia,-79.0514134,37.5851412
1131,Bedford,Virginia,-79.5235083,37.3344561
1132,Culpeper,Virginia,-77.9961275,38.4733823
1133,Fluvanna,Virginia,-78.2789994,37.8488527
1134,Lee,Virginia,-81.1562122,37.882891
1135,Louisa,Virginia,-78.0035745,38.0250438
1136,Rockingham,Virginia,-78.8949442,38.5080288
1137,Whitman,Washington,-96.2421837,30.2407684
1138,Franklin,Alabama,-87.8339064,34.440962
1139,Houston,Alabama,-85.2654592,31.1355603
1140,Tallapoosa,Alabama,-85.8023774,32.8595687
1141,Juneau City and Borough,Alaska,-134.419734,58.3019496
1142,Matanuska-Susitna Borough,Alaska,-149.4793288,62.3402481
1143,La Plata,Colorado,-107.8539029,37.2889732
1144,Logan,Colorado,-103.1221379,40.7250975
1145,Teller,Colorado,-105.1797307,38.889575
1146,Burke,Georgia,-81.9575983,33.0482247
1147,Catoosa,Georgia,-85.131315,34.8911137
1148,Harris,Georgia,-84.3918038374708,33.7720789
1149,Liberty,Georgia,-83.1370993,33.421523
1150,Madison,Georgia,-83.467944,33.5956814
1151,Morgan,Georgia,-83.5051522,33.5793193
1152,Pierce,Georgia,-82.2352189,31.3430068
1153,Washington,Georgia,-82.7393089,33.7367948
1154,Unknown,Hawaii,-155.44869830348483,19.58955475
1155,Monroe,Illinois,-90.1792484,38.2722313
1156,Unknown,Illinois,-88.7974706,37.6258867
1157,Dubois,Indiana,-86.8044393,38.445332
1158,Hancock,Iowa,-93.7363674,43.0847702
1159,Wapello,Iowa,-92.4140217,41.0137597
1160,Bourbon,Kansas,-94.8679591,37.8485797
1161,Lyon,Kansas,-96.1683124,38.4573987
1162,Logan,Kentucky,-84.300829,37.573089
1163,Allen,Louisiana,-93.2885038,31.8354411
1164,Grant,Louisiana,-92.9484868,30.7885279
1165,Lincoln,Louisiana,-92.81766,30.240109
1166,Natchitoches,Louisiana,-93.0860209,31.7606732
1167,Richland,Louisiana,-91.179827,30.1446421
1168,St. Martin,Louisiana,-90.206092,30.023946
1169,Knox,Maine,-69.21331090877794,44.514203949999995
1170,Garrett,Maryland,-79.2496976,39.544087
1171,Queen Anne's,Maryland,-77.0185383,38.9964408
1172,Chippewa,Michigan,-84.6428564,46.3111149
1173,Kalamazoo,Michigan,-85.5872286,42.291707
1174,Muskegon,Michigan,-86.2483921,43.2341813
1175,Newaygo,Michigan,-85.7944976,43.5121225
1176,Big Stone,Minnesota,-96.3557364,45.385266
1177,Cass,Minnesota,-94.3454604,47.0234117
1178,Lac qui Parle,Minnesota,-96.2024907,44.986426
1179,Sherburne,Minnesota,-93.7459202,45.4427088
1180,Lamar,Mississippi,-89.3178505,34.9173149
1181,Marion,Mississippi,-88.6478207,32.4173638
1182,Tallahatchie,Mississippi,-90.1577411,33.9414425
1183,Adair,Missouri,-92.6161167,40.1769782
1184,Callaway,Missouri,-91.9257607,38.8491265
1185,Camden,Missouri,-92.7638327,38.0323133
1186,Clay,Missouri,-94.4046405,39.3187409
1187,Clinton,Missouri,-94.4184896,39.5975986
1188,Lafayette,Missouri,-93.8151868,39.0603689
1189,Moniteau,Missouri,-92.5851064,38.6074608
1190,Perry,Missouri,-89.8430248,37.7107349
1191,St. Francois,Missouri,-90.5089041,37.7763775
1192,Taney,Missouri,-93.0665776,36.6563729
1193,Madison,Nebraska,-97.5961512,41.9064942
1194,Washington,Nebraska,-96.246548,41.5407766
1195,Douglas,Nevada,-119.6201824,38.9072611
1196,Chaves,New Mexico,-104.5133481,33.2993426
1197,Cayuga,New York,-76.7263397,42.9189555
1198,Oswego,New York,-76.5095967,43.4547284
1199,Otsego,New York,-75.0142701,42.5984272
1200,Alamance,North Carolina,-79.4858549,36.0351361
1201,Vance,North Carolina,-82.839183,35.526399
1202,Walsh,North Dakota,-97.7469943,48.3693784
1203,Knox,Ohio,-82.5293316,40.4575613
1204,Logan,Ohio,-83.7414465,40.4430521
1205,Madison,Ohio,-84.52439133035952,41.6604854
1206,Sandusky,Ohio,-82.7115813,41.4561002
1207,Washington,Ohio,-83.4390843,39.5364511
1208,Pontotoc,Oklahoma,-96.625838,34.4887028
1209,Hood River,Oregon,-121.5123728,45.7087902
1210,Cambria,Pennsylvania,-78.718852,40.4843583
1211,Chester,South Carolina,-81.2142561,34.7048613
1212,Georgetown,South Carolina,-79.2944965,33.376834
1213,Oconee,South Carolina,-83.1099645,34.7622221
1214,Codington,South Dakota,-97.1976513,44.9695646
1215,Hughes,South Dakota,-99.946102,44.4047339
1216,Lyman,South Dakota,-99.8581638,43.9176386
1217,Pennington,South Dakota,-102.7854668,43.9955746
1218,Morris,Texas,-94.7392197,33.0738633
1219,Iron,Utah,-113.2867347,37.8546136
1220,Unknown,Vermont,-71.8655258,44.9095974
1221,Danville city,Virginia,-79.4016901,36.6293047
1222,Rockbridge,Virginia,-79.4622597,37.8331804
1223,Adams,Washington,-91.2992784,31.5787773
1224,Douglas,Washington,-120.0047852,47.6212432
1225,Dodge,Wisconsin,-91.5520942,44.1321852
1226,Autauga,Alabama,-86.6319403,32.5165255
1227,Morgan,Alabama,-86.8529584,34.4296848
1228,Unknown,Arizona,-111.8852372,33.4216806
1229,Columbia,Arkansas,-93.2344337,33.1938586
1230,Conway,Arkansas,-92.6888936,35.2521996
1231,Crawford,Arkansas,-94.2684622,35.5803044
1232,Cross,Arkansas,-90.7750181,35.3001216
1233,Hot Spring,Arkansas,-92.9005742,34.2956351
1234,Lawrence,Arkansas,-91.1655476,36.0078212
1235,Pike,Arkansas,-93.6428966,34.1435885
1236,Stone,Arkansas,-92.1747633,35.8317159
1237,Union,Arkansas,-92.6171029,33.1637366
1238,White,Arkansas,-91.7169687,35.2463042
1239,Woodruff,Arkansas,-91.2229851,35.1714574
1240,Calaveras,California,-120.4981492,38.2558181
1241,Merced,California,-120.7678602,37.1641544
1242,Mono,California,-118.9398758,37.9533927
1243,Delta,Colorado,-107.8568294,38.8368777
1244,Fremont,Colorado,-105.4328622,38.4692006
1245,Huerfano,Colorado,-105.0218531,37.7013983
1246,Baker,Georgia,44.7965462,41.7050984
1247,Ben Hill,Georgia,-84.5113194,33.6906644
1248,Bryan,Georgia,-81.4241017,32.0034889
1249,Camden,Georgia,-81.6225075,30.9298212
1250,Colquitt,Georgia,-84.7336278,31.1712947
1251,Crisp,Georgia,-83.77777,31.9152265
1252,Fannin,Georgia,-84.2715585,34.8867955
1253,Greene,Georgia,-83.5304412,33.9540032
1254,Irwin,Georgia,-83.2624513,31.5730108
1255,Jasper,Georgia,-84.4290918,34.4678687
1256,Macon,Georgia,-83.6324022,32.8406946
1257,Meriwether,Georgia,-84.6717803,33.0373582
1258,Mitchell,Georgia,-82.7031896,33.2198688
1259,Pulaski,Georgia,-81.9567837,32.3901752
1260,Seminole,Georgia,-81.4048638,31.1587351
1261,Stephens,Georgia,-83.1615422,33.794843
1262,Bannock,Idaho,-112.2506044,42.6936188
1263,Cassia,Idaho,-113.5777087,42.2219306
1264,Grundy,Illinois,-88.4119361,41.2747363
1265,Brown,Indiana,-84.8620962,39.1702353
1266,Dearborn,Indiana,-84.9820997,39.1340338
1267,Decatur,Indiana,-84.9291329,40.830603
1268,Gibson,Indiana,-87.4614297,41.6053135
1269,Jackson,Indiana,-85.441353,39.0650538
1270,Lawrence,Indiana,-86.0252612,39.8386516
1271,Montgomery,Indiana,-87.0461181,38.6625493
1272,Ohio,Indiana,-84.2609,39.745368
1273,Porter,Indiana,-87.0741735,41.6156584
1274,Starke,Indiana,-86.6457565,41.2753164
1275,Sullivan,Indiana,-87.4077845,39.0952593
1276,Warrick,Indiana,-87.2758933,38.0906065
1277,Buchanan,Iowa,-91.8449198,42.4634928
1278,Cedar,Iowa,-91.1263198,41.7608608
1279,Jasper,Iowa,-93.0647786,41.6791308
1280,Warren,Iowa,-93.5685324,41.3138645
1281,Doniphan,Kansas,-95.1776492,39.7831556
1282,Pottawatomie,Kansas,-96.3414279,39.3928203
1283,Woodson,Kansas,-95.7517113,37.8811369
1284,Martin,Kentucky,-82.752659,37.5728764
1285,McCracken,Kentucky,-88.7107201,37.0335839
1286,Menifee,Kentucky,-83.6014187,37.9357602
1287,Muhlenberg,Kentucky,-75.94617,40.399567
1288,Simpson,Kentucky,-83.3701805,37.6681448
1289,Vernon,Louisiana,-92.5715365,32.3887633
1290,Waldo,Maine,-69.0761484,44.5125736
1291,Hillsdale,Michigan,-84.5984396,41.8779105
1292,Isabella,Michigan,-84.8468516,43.6306545
1293,Kalkaska,Michigan,-85.1002509,44.6780512
1294,Lapeer,Michigan,-83.2333705,43.0904764
1295,Manistee,Michigan,-86.0262043,44.3308044
1296,Unknown,Michigan,-86.4332723696584,41.8527186
1297,Choctaw,Mississippi,-89.6464718,33.8303932
1298,Newton,Mississippi,-89.1633929,32.3212554
1299,Noxubee,Mississippi,-88.5916703,33.1190254
1300,Cape Girardeau,Missouri,-89.5230357,37.3034933
1301,Franklin,Missouri,-91.0841241,38.4021095
1302,Jefferson,Missouri,-90.5721889,38.267166
1303,Pemiscot,Missouri,-89.8351486,36.2104949
1304,Jefferson,Montana,-112.1388102,46.1850019
1305,Saunders,Nebraska,-96.6520834,41.2260007
1306,Cibola,New Mexico,-107.9398474,34.8722771
1307,Curry,New Mexico,-103.3099435,34.5220133
1308,Chemung,New York,-76.623736,42.0084073
1309,Orleans,New York,-77.1144182,42.9186757
1310,Montgomery,North Carolina,-79.658251,36.353998
1311,Randolph,North Carolina,-79.7975166,35.7142874
1312,Transylvania,North Carolina,-82.7724889,35.1982216
1313,Dunn,North Dakota,-102.6112348,47.30612
1314,Champaign,Ohio,-83.7701999,40.1726987
1315,Crawford,Ohio,-80.9875952,40.301456
1316,Fairfield,Ohio,-84.5605031,39.3458953
1317,Highland,Ohio,-83.5974203,39.3445075
1318,Mayes,Oklahoma,-96.6545379,35.4320701
1319,Wagoner,Oklahoma,-95.3694116,35.9595442
1320,Clatsop,Oregon,-121.39366,42.47662
1321,Armstrong,Pennsylvania,-80.0517246,41.0942279
1322,Bradford,Pennsylvania,-78.6439164,41.9558963
1323,Carbon,Pennsylvania,-79.5603181,40.2903472
1324,Clearfield,Pennsylvania,-78.4391876,41.0272796
1325,Juniata,Pennsylvania,-75.1087862,40.0084455
1326,Somerset,Pennsylvania,-79.0780831,40.008411
1327,Chesterfield,South Carolina,-80.0881194,34.735989
1328,Brookings,South Dakota,-96.79844,44.311461
1329,Claiborne,Tennessee,-83.6669027,36.5926911
1330,DeKalb,Tennessee,-85.83965,35.9804643
1331,Grundy,Tennessee,-85.7106606,35.3697894
1332,Hardin,Tennessee,-88.1857563,35.1946569
1333,Lincoln,Tennessee,-86.507493,35.015087
1334,Madison,Tennessee,-86.7138861,36.2561646
1335,Overton,Tennessee,-89.9956448,35.2470321
1336,Chambers,Texas,-94.5412295,29.7191125
1337,Comal,Texas,-98.2690787,29.7979704
1338,Falls,Texas,-96.9262126,31.2320941
1339,Grayson,Texas,-96.6702111,33.5636114
1340,Hidalgo,Texas,-98.216445,26.3530256
1341,Jefferson,Texas,-94.1704496,29.834772
1342,Nueces,Texas,-97.6199942,27.7153774
1343,Parker,Texas,-97.7935767,32.7599475
1344,Unknown,Texas,-101.87857555,33.6156623
1345,Victoria,Texas,-96.9766308,28.8026443
1346,Caledonia,Vermont,-72.1083608591196,44.46383305
1347,Orleans,Vermont,-72.20110429154488,44.81026695
1348,Chesapeake city,Virginia,-76.2466798,36.7183708
1349,Halifax,Virginia,-78.9283441,36.7659709
1350,Unknown,Virginia,-77.0722612,38.8763855
1351,Unknown,Washington,-121.7424558,48.2748448
1352,Berkeley,West Virginia,-77.9272196,39.5031537
1353,Harrison,West Virginia,-80.9534376,38.5128786
1354,Preston,West Virginia,-79.6856122,39.4350915
1355,Wood,West Virginia,-81.9154142,38.7714727
1356,Sweetwater,Wyoming,-108.9702314,41.6239475
1357,Blount,Alabama,-86.5702002,33.9510169
1358,Butler,Alabama,-88.2219652,32.0895908
1359,Cherokee,Alabama,-85.6004514,34.1142554
1360,Chilton,Alabama,-86.7032845,32.8522565
1361,Clay,Alabama,-86.5866694493927,33.715158
1362,Cleburne,Alabama,-85.5017359,33.6506958
1363,Colbert,Alabama,-87.7921769,34.6473396
1364,Dallas,Alabama,-87.1046643,32.3117968
1365,Etowah,Alabama,-86.022147,34.0371404
1366,Lawrence,Alabama,-87.3017331,34.4776367
1367,Marshall,Alabama,-86.3301801,34.3396046
1368,Pickens,Alabama,-88.1244034,33.2948421
1369,Pike,Alabama,-85.9259465,31.7615793
1370,Russell,Alabama,-85.1959487,32.2698458
1371,Wilcox,Alabama,-87.3005169,31.9523021
1372,Drew,Arkansas,-91.7160969,33.5716907
1373,Inyo,California,-117.4074712,36.5595325
1374,Sutter,California,-121.697088,38.9509675
1375,Otero,Colorado,-103.7415268,37.8872079
1376,Gadsden,Florida,-84.6389937,30.5937346
1377,Decatur,Georgia,-84.296069,33.7737582
1378,Dodge,Georgia,-83.1520134,32.1506514
1379,Jackson,Georgia,-83.9660209,33.2945651
1380,Jones,Georgia,-81.4801073,31.6338288
1381,Long,Georgia,-83.1137366,32.3293809
1382,Taylor,Georgia,-82.454049,31.5438
1383,Thomas,Georgia,-76.5196928,17.9519517
1384,Ware,Georgia,-82.4829338,31.1727229
1385,White,Georgia,-84.7452138,34.2828722
1386,Wilkes,Georgia,-82.7385978,33.7898432
1387,Fremont,Idaho,-111.4218314,44.2309391
1388,Idaho,Idaho,-115.5160723,45.7680684
1389,Jefferson,Idaho,-112.3498022,43.8010248
1390,Nez Perce,Idaho,-116.8072307,46.3959861
1391,Payette,Idaho,-116.7651123,44.0374651
1392,Douglas,Illinois,-88.2170516,39.7628415
1393,Marshall,Illinois,-89.2998456,41.0324537
1394,Morgan,Illinois,-90.190335,39.7062265
1395,DeKalb,Indiana,-85.001244,41.3991456
1396,Jasper,Indiana,-86.9308719,38.3914228
1397,Rush,Indiana,-85.4731911,39.6220357
1398,Benton,Iowa,-92.0776319,42.0599693
1399,Crawford,Kansas,-94.8652466,37.503889
1400,Neosho,Kansas,-95.33166,37.5566345
1401,Shawnee,Kansas,-95.7627535,39.0273676
1402,Grayson,Kentucky,-82.9485023,38.3325812
1403,Laurel,Kentucky,-84.1148273,37.1000973
1404,McCreary,Kentucky,-84.5154934,37.6711917
1405,Wayne,Kentucky,-84.8250848,36.7822106
1406,Jackson,Louisiana,-91.2176087,30.8374036
1407,Jefferson Davis,Louisiana,-92.7886576,30.2575503
1408,Morehouse,Louisiana,-91.8374127,32.8326959
1409,Union,Louisiana,-90.9048191,30.0871441
1410,Winn,Louisiana,-92.6401816,31.947293
1411,Kent,Maryland,1.1537865,51.0756757
1412,Dukes,Massachusetts,-70.642011,41.3926378
1413,Iosco,Michigan,-83.6582168,44.3501989
1414,Lenawee,Michigan,-84.0624323,41.8735258
1415,Marquette,Michigan,-87.6305899,46.4481521
1416,Sanilac,Michigan,-82.8234745,43.4150687
1417,Van Buren,Michigan,-86.013973,42.2710763
1418,Goodhue,Minnesota,-92.7175627,44.396973
1419,Winona,Minnesota,-91.7807784,43.9582272
1420,Calhoun,Mississippi,-89.2053362,31.6959952
1421,Prentiss,Mississippi,-89.8670229,31.5985012
1422,Cooper,Missouri,-92.8249579,38.8452595
1423,McDonald,Missouri,-94.3529462,36.6259839
1424,Montgomery,Missouri,-91.4821326,38.9682313
1425,Newton,Missouri,-94.3424195,36.9070237
1426,Platte,Missouri,-94.7716306,39.3770348
1427,Ralls,Missouri,-91.547611,39.552012
1428,Randolph,Missouri,-92.5009215,39.4418988
1429,Shelby,Missouri,-92.071021,39.8004535
1430,Hill,Montana,-110.2107103,48.6655784
1431,Dodge,Nebraska,-96.6789773,41.58577
1432,Lyon,Nevada,-119.1822042,38.9887898
1433,Eddy,New Mexico,-104.3452596,32.4003136
1434,Rio Arriba,New Mexico,-106.8155233,36.5488273
1435,Chautauqua,New York,-79.4663814,42.209633
1436,Franklin,New York,-75.1651689,42.3406373
1437,Bertie,North Carolina,-76.9574323,36.0403258
1438,Burke,North Carolina,-81.1952209,35.5701369
1439,Caldwell,North Carolina,-80.8428508,35.4537485
1440,Cleveland,North Carolina,-80.6770111,35.7331953
1441,Duplin,North Carolina,-79.0818784,35.7952778
1442,Hertford,North Carolina,-76.4660519,36.190158
1443,Lenoir,North Carolina,-81.5389849,35.9140196
1444,McDowell,North Carolina,-79.085307,35.798181
1445,Northampton,North Carolina,-78.47570370791814,35.95074395
1446,Foster,North Dakota,-98.8815333,47.4642277
1447,Stark,North Dakota,-102.7338349,46.7870161
1448,Fayette,Ohio,-84.3268927,41.6733867
1449,Lawrence,Ohio,-82.6734967,38.645079
1450,Mercer,Ohio,-84.5855125,40.6550474
1451,Pickaway,Ohio,-83.0373284,39.6725327
1452,Seneca,Ohio,-82.99065318849799,39.962939199999994
1453,Wayne,Ohio,-83.4735393,41.3014415
1454,Adair,Oklahoma,-95.2713584,36.4367575
1455,Bryan,Oklahoma,-96.3154827,33.95386
1456,Carter,Oklahoma,-99.5056465,35.2189409
1457,Creek,Oklahoma,-97.5947685,35.9525414
1458,Delaware,Oklahoma,-95.6394227,36.7786985
1459,Osage,Oklahoma,-96.4158527,36.2928497
1460,Pottawatomie,Oklahoma,-96.969909,35.1783637
1461,Stephens,Oklahoma,-97.143306,33.92
1462,Lincoln,Oregon,-123.0839875,45.0198409
1463,Greene,Pennsylvania,-80.2466384,39.8513322
1464,Lawrence,Pennsylvania,-80.1206111,40.3061809
1465,Lycoming,Pennsylvania,-77.0220348,41.3472688
1466,Warren,Pennsylvania,-79.145045,41.843949
1467,Bristol,Rhode Island,-71.2661597,41.6770463
1468,Kent,Rhode Island,-71.602762,41.6722912
1469,Newport,Rhode Island,-71.3137707,41.4899827
1470,Providence,Rhode Island,-71.4128343,41.8239891
1471,Washington,Rhode Island,-71.5667291,41.6884336
1472,Marion,South Carolina,-79.4006069,34.178216
1473,Union,South Carolina,-81.6237462,34.7151939
1474,Williamsburg,South Carolina,-80.42020609284597,33.9683795
1475,Lincoln,South Dakota,-96.7387762,43.2724187
1476,Meade,South Dakota,-102.6463435,44.5263375
1477,Bedford,Tennessee,-86.5736066,35.463684
1478,Hawkins,Tennessee,-82.9568899,36.429878
1479,Lewis,Tennessee,-84.185726,35.646012
1480,White,Tennessee,-89.51522460675304,35.239751
1481,Atascosa,Texas,-98.5316314,28.8554434
1482,Austin,Texas,-97.7436995,30.2711286
1483,Blanco,Texas,-98.4004594,30.2419274
1484,Burnet,Texas,-98.1700016,30.7763939
1485,Coryell,Texas,-97.8184077,31.3689333
1486,Eastland,Texas,-98.8630896,32.2978594
1487,Erath,Texas,-98.2213499,32.1954856
1488,Fayette,Texas,-96.9559692,29.8381635
1489,Gaines,Texas,-102.6220553,32.7044935
1490,Grimes,Texas,-95.9943034,30.5169334
1491,Guadalupe,Texas,-97.8279576,29.6480061
1492,Hale,Texas,-101.8088827,34.0321298
1493,Hardin,Texas,-94.403904,30.3049642
1494,Hopkins,Texas,-95.5656578,33.1368252
1495,Hunt,Texas,-96.0808922,33.1161567
1496,Kaufman,Texas,-96.29927072197667,32.581020800000005
1497,Kendall,Texas,-98.7258845,29.943885
1498,Lamar,Texas,-95.582343,33.6383552
1499,Liberty,Texas,-94.7856262,30.0856736
1500,Limestone,Texas,-96.580617,31.5261854
1501,Llano,Texas,-98.6970374,30.6663312
1502,Maverick,Texas,-100.3110817,28.792861
1503,Milam,Texas,-96.9981706,30.7626867
1504,Orange,Texas,-93.9041169,30.1228634
1505,Robertson,Texas,-96.5079742,31.0339058
1506,San Patricio,Texas,-97.5130456,27.9973226
1507,Terry,Texas,-102.3328121,33.1514254
1508,Tom Green,Texas,-100.4133839,31.3782559
1509,Walker,Texas,-95.5522823,30.6795741
1510,Wharton,Texas,-96.2291474,29.2454534
1511,Wilson,Texas,-98.1251465,29.1589961
1512,Unknown,Utah,-111.59698219982184,40.1617536
1513,Lamoille,Vermont,-72.6714363,44.6090486
1514,Frederick,Virginia,-82.44277896778368,38.42116985
1515,Fredericksburg city,Virginia,-77.47519689852507,38.302974750000004
1516,Madison,Virginia,-81.8192892,38.0670454
1517,Manassas city,Virginia,-77.489656,38.7539899
1518,Mathews,Virginia,-76.32107,37.4337395
1519,Nelson,Virginia,-81.6226167,38.0689928
1520,Nottoway,Virginia,-78.0766384,37.1307774
1521,Orange,Virginia,-78.1108342,38.2454106
1522,Roanoke,Virginia,-79.9414313,37.270973
1523,Shenandoah,Virginia,-78.625016,38.4851245
1524,Ferry,Washington,-60.6879018,-32.9007029
1525,Okanogan,Washington,-119.6527477,48.5158513
1526,Logan,West Virginia,-81.9932151,37.8487778
1527,Marion,West Virginia,-80.7714833,39.6756338
1528,Ohio,West Virginia,-80.72177295,40.0642004
1529,Raleigh,West Virginia,-81.1742659,37.7567819
1530,Grant,Wisconsin,-90.6991696,42.8855277
1531,Iowa,Wisconsin,-90.64963,41.487107
1532,Juneau,Wisconsin,-88.7051037,43.4055504
1533,Monroe,Wisconsin,-89.58520522088759,42.6136586
1534,Albany,Wyoming,-105.6812633,41.6684047
1535,Bullock,Alabama,-85.7091657,32.09929
1536,Choctaw,Alabama,-88.2821326,31.9908095
1537,Coosa,Alabama,-86.2327497,32.9181762
1538,Crenshaw,Alabama,-86.3244009,31.6809362
1539,DeKalb,Alabama,-85.7662118,34.4524349
1540,Lowndes,Alabama,-86.6402541,32.1088066
1541,Marengo,Alabama,-87.7569365,32.201002
1542,La Paz,Arizona,-114.0184443,33.7923828
1543,Mohave,Arizona,-113.8271174,35.7218038
1544,Chicot,Arkansas,-91.3026986,33.2536665
1545,Howard,Arkansas,-93.9745776,34.0744088
1546,Lonoke,Arkansas,-91.862792,34.7414404
1547,Randolph,Arkansas,-91.0387017,36.3412315
1548,Kit Carson,Colorado,-102.62075,39.3080613
1549,Rio Grande,Colorado,-106.3832155,37.5668223
1550,Washington,Colorado,-103.1521676,39.9017011
1551,Washington,Florida,-85.6762025,30.6009343
1552,Calhoun,Georgia,-84.9510542,34.502587
1553,Franklin,Georgia,-83.2156575,34.3678642
1554,Haralson,Georgia,-84.5713164,33.2265099
1555,McDuffie,Georgia,-82.4830204,33.4631845
1556,Toombs,Georgia,-83.6726163,34.3906517
1557,Custer,Idaho,-114.2286662,44.2339362
1558,Unknown,Idaho,-114.9021966,44.2410191
1559,Franklin,Illinois,-88.9335327,37.9765409
1560,Tazewell,Illinois,-89.5442084,40.5126429
1561,Fountain,Indiana,-87.3352894,40.2222596
1562,Marshall,Indiana,-87.1877901,39.8480969
1563,Orange,Indiana,-85.2994493,39.5844584
1564,Posey,Indiana,-87.8543645,38.0145359
1565,Warren,Indiana,-85.4271953,40.6828226
1566,Appanoose,Iowa,-92.8649061,40.7455904
1567,Clayton,Iowa,-91.3667151,42.8547706
1568,Des Moines,Iowa,-93.6046655,41.5910323
1569,Mahaska,Iowa,-92.6489935,41.314939
1570,Monona,Iowa,-95.9356631,42.0218737
1571,Page,Iowa,-95.1602396,40.736337
1572,Jefferson,Kansas,-95.391413,39.2405893
1573,Sumner,Kansas,-97.4792142,37.2435967
1574,Boone,Kentucky,-84.316601,37.5175837
1575,Hopkins,Kentucky,-87.5612458,37.3006817
1576,Mason,Kentucky,-83.0498919,37.7206484
1577,Mercer,Kentucky,-87.151107,37.2575427
1578,Union,Kentucky,-84.680501,38.9458951
1579,Webster,Kentucky,-86.3388635,37.888953
1580,East Feliciana,Louisiana,-91.0405799,30.8462165
1581,LaSalle,Louisiana,-91.9476206,29.9757602
1582,Madison,Louisiana,-90.141438,30.842691
1583,Pointe Coupee,Louisiana,-91.4331693,30.7343507
1584,Vermilion,Louisiana,-92.3501175,29.8411106
1585,Franklin,Maine,-68.2322375,44.5870207
1586,Gogebic,Michigan,-89.6626791,46.403433
1587,Ionia,Michigan,-85.0713945,42.9469688
1588,Mecosta,Michigan,-85.3168199,43.6375503
1589,Missaukee,Michigan,-85.1070535,44.336979
1590,Oceana,Michigan,-86.277073,43.6200297
1591,Ogemaw,Michigan,-84.125549,44.3364914
1592,Shiawassee,Michigan,-84.1458259,42.9429488
1593,Kandiyohi,Minnesota,-95.0025846,45.142373
1594,Sibley,Minnesota,-94.2085682,44.5603522
1595,Wilkin,Minnesota,-96.4586194,46.3258354
1596,Benton,Mississippi,-90.259533,32.8265223
1597,Lauderdale,Mississippi,-88.5117048,32.5206941
1598,Quitman,Mississippi,-88.7281,32.0401499
1599,Yalobusha,Mississippi,-89.6991703,34.0213455
1600,Benton,Missouri,-93.3036786,38.2930723
1601,Bollinger,Missouri,-90.0296175,37.3310468
1602,Carter,Missouri,-90.9598933,36.9303011
1603,Stoddard,Missouri,-89.9451636,36.8556646
1604,Lincoln,Montana,-115.4911526,48.5891095
1605,Meagher,Montana,-110.8988278,46.6305891
1606,Toole,Montana,-111.7313702,48.6768334
1607,Hall,Nebraska,-98.5122907,40.8627335
1608,Kearney,Nebraska,-98.9472344,40.4906216
1609,Beaufort,North Carolina,-76.6591587,34.7180601
1610,McHenry,North Dakota,-100.65378,48.1907427
1611,McIntosh,North Dakota,-99.4243411,46.1097938
1612,Athens,Ohio,-82.1012479,39.3289242
1613,Jefferson,Ohio,-84.51652104663671,41.5659614
1614,Muskingum,Ohio,-81.5055575,39.526031
1615,Wyandot,Ohio,-83.1196359,40.7314466
1616,Comanche,Oklahoma,-97.963924,34.3689748
1617,Craig,Oklahoma,-95.6274837,34.8403759
1618,Lincoln,Oklahoma,-99.7603725,34.4939594
1619,Okmulgee,Oklahoma,-95.960341,35.6234738
1620,Ottawa,Oklahoma,-94.7877298,36.8567358
1621,Sequoyah,Oklahoma,-95.59672756603418,36.3798606
1622,Tillamook,Oregon,-123.844429,45.455921
1623,Wasco,Oregon,-120.6981554,45.5917107
1624,Blair,Pennsylvania,-76.51389381519729,40.33160155
1625,Crawford,Pennsylvania,-79.82775834067772,40.3452935
1626,Indiana,Pennsylvania,-79.1525349,40.6214551
1627,Susquehanna,Pennsylvania,-75.55836195053669,41.71803185
1628,Benton,Tennessee,-84.6535468,35.1742411
1629,Cannon,Tennessee,-86.0512075,35.8044159
